"dataset","method","family","backend","timing_scope","requested_threads","effective_threads","n","p","k","perplexity","input_type","landmark_fraction","n_runs","n_success","status","total_runtime_sec_median","total_runtime_sec_q1","total_runtime_sec_q3","total_runtime_sec_iqr","total_runtime_sec_sd","total_runtime_sec_min","total_runtime_sec_max","preprocess_sec_median","preprocess_sec_q1","preprocess_sec_q3","preprocess_sec_iqr","preprocess_sec_sd","preprocess_sec_min","preprocess_sec_max","knn_sec_median","knn_sec_q1","knn_sec_q3","knn_sec_iqr","knn_sec_sd","knn_sec_min","knn_sec_max","init_sec_median","init_sec_q1","init_sec_q3","init_sec_iqr","init_sec_sd","init_sec_min","init_sec_max","graph_or_affinity_sec_median","graph_or_affinity_sec_q1","graph_or_affinity_sec_q3","graph_or_affinity_sec_iqr","graph_or_affinity_sec_sd","graph_or_affinity_sec_min","graph_or_affinity_sec_max","embedding_sec_median","embedding_sec_q1","embedding_sec_q3","embedding_sec_iqr","embedding_sec_sd","embedding_sec_min","embedding_sec_max","peak_ram_gb_median","peak_ram_gb_q1","peak_ram_gb_q3","peak_ram_gb_iqr","peak_ram_gb_sd","peak_ram_gb_min","peak_ram_gb_max","peak_gpu_mb_median","peak_gpu_mb_q1","peak_gpu_mb_q3","peak_gpu_mb_iqr","peak_gpu_mb_sd","peak_gpu_mb_min","peak_gpu_mb_max","peak_gpu_delta_mb_median","peak_gpu_delta_mb_q1","peak_gpu_delta_mb_q3","peak_gpu_delta_mb_iqr","peak_gpu_delta_mb_sd","peak_gpu_delta_mb_min","peak_gpu_delta_mb_max","trustworthiness_median","trustworthiness_q1","trustworthiness_q3","trustworthiness_iqr","trustworthiness_sd","trustworthiness_min","trustworthiness_max","knn_preservation_15_median","knn_preservation_15_q1","knn_preservation_15_q3","knn_preservation_15_iqr","knn_preservation_15_sd","knn_preservation_15_min","knn_preservation_15_max","knn_preservation_30_median","knn_preservation_30_q1","knn_preservation_30_q3","knn_preservation_30_iqr","knn_preservation_30_sd","knn_preservation_30_min","knn_preservation_30_max","knn_preservation_50_median","knn_preservation_50_q1","knn_preservation_50_q3","knn_preservation_50_iqr","knn_preservation_50_sd","knn_preservation_50_min","knn_preservation_50_max","silhouette_median","silhouette_q1","silhouette_q3","silhouette_iqr","silhouette_sd","silhouette_min","silhouette_max","label_knn_accuracy_median","label_knn_accuracy_q1","label_knn_accuracy_q3","label_knn_accuracy_iqr","label_knn_accuracy_sd","label_knn_accuracy_min","label_knn_accuracy_max","tsne_kl_median","tsne_kl_q1","tsne_kl_q3","tsne_kl_iqr","tsne_kl_sd","tsne_kl_min","tsne_kl_max","n_landmarks_median","n_landmarks_q1","n_landmarks_q3","n_landmarks_iqr","n_landmarks_sd","n_landmarks_min","n_landmarks_max","reference_embedding_sec_median","reference_embedding_sec_q1","reference_embedding_sec_q3","reference_embedding_sec_iqr","reference_embedding_sec_sd","reference_embedding_sec_min","reference_embedding_sec_max","landmark_projection_knn_sec_median","landmark_projection_knn_sec_q1","landmark_projection_knn_sec_q3","landmark_projection_knn_sec_iqr","landmark_projection_knn_sec_sd","landmark_projection_knn_sec_min","landmark_projection_knn_sec_max","landmark_refinement_sec_median","landmark_refinement_sec_q1","landmark_refinement_sec_q3","landmark_refinement_sec_iqr","landmark_refinement_sec_sd","landmark_refinement_sec_min","landmark_refinement_sec_max","landmark_transform_sec_median","landmark_transform_sec_q1","landmark_transform_sec_q3","landmark_transform_sec_iqr","landmark_transform_sec_sd","landmark_transform_sec_min","landmark_transform_sec_max","kodama_core_sec_median","kodama_core_sec_q1","kodama_core_sec_q3","kodama_core_sec_iqr","kodama_core_sec_sd","kodama_core_sec_min","kodama_core_sec_max","kodama_visualization_sec_median","kodama_visualization_sec_q1","kodama_visualization_sec_q3","kodama_visualization_sec_iqr","kodama_visualization_sec_sd","kodama_visualization_sec_min","kodama_visualization_sec_max","kodama_core_peak_ram_gb_median","kodama_core_peak_ram_gb_q1","kodama_core_peak_ram_gb_q3","kodama_core_peak_ram_gb_iqr","kodama_core_peak_ram_gb_sd","kodama_core_peak_ram_gb_min","kodama_core_peak_ram_gb_max","kodama_visualization_peak_ram_gb_median","kodama_visualization_peak_ram_gb_q1","kodama_visualization_peak_ram_gb_q3","kodama_visualization_peak_ram_gb_iqr","kodama_visualization_peak_ram_gb_sd","kodama_visualization_peak_ram_gb_min","kodama_visualization_peak_ram_gb_max","kodama_core_peak_gpu_delta_mb_median","kodama_core_peak_gpu_delta_mb_q1","kodama_core_peak_gpu_delta_mb_q3","kodama_core_peak_gpu_delta_mb_iqr","kodama_core_peak_gpu_delta_mb_sd","kodama_core_peak_gpu_delta_mb_min","kodama_core_peak_gpu_delta_mb_max","kodama_visualization_peak_gpu_delta_mb_median","kodama_visualization_peak_gpu_delta_mb_q1","kodama_visualization_peak_gpu_delta_mb_q3","kodama_visualization_peak_gpu_delta_mb_iqr","kodama_visualization_peak_gpu_delta_mb_sd","kodama_visualization_peak_gpu_delta_mb_min","kodama_visualization_peak_gpu_delta_mb_max"
"FashionMNIST","fastEmbedR_tsne_cpu_full","t-SNE","cpu","full_pipeline",1,1,70000,784,,30,"float32",,3,3,"success",90.832,90.822,90.8325,0.0104999999999933,0.0118462370959438,90.812,90.833,0.00900000000000001,0.00900000000000001,0.0100000000000001,0.00100000000000004,0.0011547005383793,0.00900000000000001,0.0110000000000001,29.516,29.061,29.6025,0.541499999999999,0.581795783186276,28.606,29.689,,,,,,,,,,,,,,,59.247,59.186,59.459,0.273000000000003,0.286582158086182,59.125,59.671,1.2099609375,1.07022857666016,1.28170013427734,0.211471557617188,0.215084269843511,0.930496215820312,1.35343933105469,,,,,,,,,,,,,,,0.96244850086682,0.961244951429679,0.964792294148725,0.00354734271904644,0.00360791154384545,0.960041401992538,0.967136087430631,0.498225957049486,0.496358543417367,0.509290382819795,0.012931839402428,0.0139795379425378,0.494491129785247,0.520354808590103,0.555135387488329,0.549976657329599,0.557563025210084,0.0075863678804855,0.0077485009034757,0.544817927170868,0.559990662931839,0.575042016806723,0.573935574229692,0.57795518207283,0.00401960784313748,0.00415274963179247,0.572829131652661,0.580868347338936,0.121777868104207,0.11216562191847,0.129499116290314,0.017333494371845,0.0173678434167952,0.102553375732732,0.137220364476422,0.728291316526611,0.719887955182073,0.735294117647059,0.015406162464986,0.015427368479793,0.711484593837535,0.742296918767507,1.84331794239551,1.84272260084609,1.84366572663197,0.000943125785889842,0.000953894362989879,1.84212725929666,1.84401351086844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FashionMNIST","fastEmbedR_tsne_cpu_full","t-SNE","cpu","full_pipeline",4,4,70000,784,,30,"float32",,3,3,"success",38.281,37.867,42.434,4.56699999999999,5.05148783363212,37.453,46.587,0.011,0.0105,0.0325,0.022,0.0251197133741609,0.01,0.0539999999999999,17.123,17.107,18.857,1.75,2.01155197132297,17.091,20.591,,,,,,,,,,,,,,,18.971,18.8925,21.2205,2.328,2.64398644726733,18.814,23.47,1.25213623046875,1.17535400390625,1.33943939208984,0.164085388183594,0.164197781065589,1.09857177734375,1.42674255371094,,,,,,,,,,,,,,,0.96244850086682,0.961244951429679,0.964792294148725,0.00354734271904644,0.00360791154384545,0.960041401992538,0.967136087430631,0.498225957049486,0.496358543417367,0.509290382819795,0.012931839402428,0.0139795379425378,0.494491129785247,0.520354808590103,0.555135387488329,0.549976657329599,0.557563025210084,0.0075863678804855,0.0077485009034757,0.544817927170868,0.559990662931839,0.575042016806723,0.573935574229692,0.57795518207283,0.00401960784313748,0.00415274963179247,0.572829131652661,0.580868347338936,0.121777868104207,0.11216562191847,0.129499116290314,0.017333494371845,0.0173678434167952,0.102553375732732,0.137220364476422,0.728291316526611,0.719887955182073,0.735294117647059,0.015406162464986,0.015427368479793,0.711484593837535,0.742296918767507,1.84331794239551,1.84272260084609,1.84366572663197,0.000943125785889842,0.000953894362989879,1.84212725929666,1.84401351086844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FashionMNIST","fastEmbedR_tsne_cpu_knn","t-SNE","cpu","embedding_from_precomputed_knn",1,1,70000,784,,30,"float32",,3,3,"success",59.273,59.234,59.3895,0.155499999999996,0.161809558844134,59.195,59.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.273,59.234,59.3895,0.155499999999996,0.161809558844134,59.195,59.506,0.474517822265625,0.471015930175781,0.475799560546875,0.00478363037109375,0.00495238802719001,0.467514038085938,0.477081298828125,,,,,,,,,,,,,,,0.963202763015481,0.961356293602824,0.965399946761145,0.004043653158321,0.00404871967984018,0.959509824190168,0.96759713050681,0.499906629318394,0.495098039215687,0.511017740429505,0.0159197012138185,0.0163302626154953,0.490289449112979,0.522128851540616,0.55359477124183,0.549346405228758,0.557609710550887,0.00826330532212904,0.00826440424483869,0.545098039215686,0.561624649859944,0.575882352941177,0.574621848739496,0.578361344537816,0.00373949579831956,0.00380509299091879,0.573361344537815,0.580840336134454,0.123744954037218,0.11365063002071,0.129825894885075,0.0161752648643645,0.0163403878447998,0.103556306004203,0.135906835732932,0.739495798319328,0.726890756302521,0.742296918767507,0.015406162464986,0.0164130680030318,0.714285714285714,0.745098039215686,1.8453670363278,1.8453670363278,1.8453670363278,0,0,1.8453670363278,1.8453670363278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FashionMNIST","fastEmbedR_tsne_cpu_knn","t-SNE","cpu","embedding_from_precomputed_knn",4,4,70000,784,,30,"float32",,3,3,"success",18.697,18.4935,18.7225,0.229000000000003,0.251002656028445,18.29,18.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.697,18.4935,18.7225,0.229000000000003,0.251002656028445,18.29,18.748,0.480377197265625,0.479011535644531,0.482353210449219,0.0033416748046875,0.00336020339318401,0.477645874023438,0.484329223632812,,,,,,,,,,,,,,,0.963202763015481,0.961356293602824,0.965399946761145,0.004043653158321,0.00404871967984018,0.959509824190168,0.96759713050681,0.499906629318394,0.495098039215687,0.511017740429505,0.0159197012138185,0.0163302626154953,0.490289449112979,0.522128851540616,0.55359477124183,0.549346405228758,0.557609710550887,0.00826330532212904,0.00826440424483869,0.545098039215686,0.561624649859944,0.575882352941177,0.574621848739496,0.578361344537816,0.00373949579831956,0.00380509299091879,0.573361344537815,0.580840336134454,0.123744954037218,0.11365063002071,0.129825894885075,0.0161752648643645,0.0163403878447998,0.103556306004203,0.135906835732932,0.739495798319328,0.726890756302521,0.742296918767507,0.015406162464986,0.0164130680030318,0.714285714285714,0.745098039215686,1.8453670363278,1.8453670363278,1.8453670363278,0,0,1.8453670363278,1.8453670363278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FashionMNIST","fastEmbedR_tsne_metal_full","t-SNE","metal","full_pipeline",4,,70000,784,,30,"float32",,3,3,"success",20.507,20.4715,20.6355,0.164000000000001,0.172565929429884,20.436,20.764,0.01,0.0095,0.011,0.00149999999999999,0.00152752523165194,0.00900000000000001,0.012,17.488,17.485,17.613,0.128,0.14610042208472,17.482,17.738,,,,,,,,,,,,,,,2.675,2.6595,2.679,0.0194999999999999,0.0205993527406403,2.644,2.683,0.701126098632812,0.694755554199219,0.709182739257812,0.0144271850585938,0.0144599899321243,0.688385009765625,0.717239379882812,,,,,,,,,,,,,,,0.965265565946591,0.962744692667226,0.965953414650955,0.00320872198372846,0.0033787408601009,0.960223819387861,0.966641263355318,0.504295051353875,0.499673202614379,0.51171802054155,0.0120448179271709,0.0121529035277076,0.495051353874883,0.519140989729225,0.554901960784314,0.551704014939309,0.558263305322129,0.00655929038281999,0.00655996875275273,0.548506069094304,0.561624649859944,0.577843137254902,0.576932773109244,0.579243697478992,0.002310924369748,0.00232819003544204,0.576022408963585,0.580644257703081,0.120390004768375,0.114179710817904,0.126469831536379,0.0122901207184745,0.012290351547857,0.107969416867434,0.132549658304383,0.728291316526611,0.718487394957984,0.73389355742297,0.0154061624649859,0.015595978607367,0.708683473389356,0.739495798319328,1.84142180582887,1.8406033605342,1.84233739276503,0.00173403223082991,0.00173493898367074,1.83978491523952,1.84325297970118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FashionMNIST","fastEmbedR_tsne_metal_knn","t-SNE","metal","embedding_from_precomputed_knn",4,,70000,784,,30,"float32",,3,3,"success",2.788,2.7875,2.7905,0.00300000000000011,0.00321455025366447,2.787,2.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.788,2.7875,2.7905,0.00300000000000011,0.00321455025366447,2.787,2.793,0.52398681640625,0.519393920898438,0.563705444335938,0.0443115234375,0.0487317501095863,0.514801025390625,0.603424072265625,,,,,,,,,,,,,,,0.9632176266551,0.961663700694942,0.965163614891205,0.00349991419626261,0.00350722639568745,0.960109774734785,0.96710960312731,0.498319327731092,0.496778711484594,0.509337068160598,0.012558356676004,0.0136985747432028,0.495238095238095,0.520354808590103,0.553034547152194,0.548809523809524,0.556932773109243,0.00812324929971997,0.00812544017448597,0.544584500466853,0.560830999066293,0.57546218487395,0.574019607843137,0.57766106442577,0.00364145658263304,0.0036675428483244,0.572577030812325,0.579859943977591,0.122300100910894,0.111829837113816,0.12874933235986,0.0169194952460435,0.0170780234930473,0.101359573316739,0.135198563808826,0.738095238095238,0.726190476190476,0.738095238095238,0.011904761904762,0.0137464349807055,0.714285714285714,0.738095238095238,1.84543200395822,1.84460401933723,1.84550499631374,0.000900976976519807,0.00100088158766442,1.84377603471623,1.84557798866927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_pca_cpu","PCA","cpu","pca_only",1,1,70000,784,,,"float32",,3,3,"success",1.781,1.7415,1.8525,0.111,0.112527033788923,1.702,1.924,,,,,,,,,,,,,,,1.781,1.7415,1.8525,0.111,0.112527033788923,1.702,1.924,,,,,,,,,,,,,,,1.31315612792969,1.24578094482422,1.34099578857422,0.09521484375,0.0979126429481403,1.17840576171875,1.36883544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_pca_cpu","PCA","cpu","pca_only",4,4,70000,784,,,"float32",,3,3,"success",1.699,1.6675,1.715,0.0475000000000001,0.0483356321292413,1.636,1.731,,,,,,,,,,,,,,,1.699,1.6675,1.715,0.0475000000000001,0.0483356321292413,1.636,1.731,,,,,,,,,,,,,,,1.27590942382812,1.25448608398438,1.27693176269531,0.0224456787109375,0.0253484142780149,1.23306274414062,1.2779541015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_pca_metal","PCA","metal","pca_only",4,,70000,784,,,"float32",,3,3,"success",0.274,0.2545,0.3455,0.091,0.0958244923458159,0.235,0.417,,,,,,,,,,,,,,,0.274,0.2545,0.3455,0.091,0.0958244923458159,0.235,0.417,,,,,,,,,,,,,,,0.49462890625,0.487709045410156,0.506416320800781,0.018707275390625,0.0189171838703238,0.480789184570312,0.518203735351562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","irlba_pca","PCA","cpu","pca_only",1,1,70000,784,,,"standard_R_double",,3,3,"success",2.548,2.2955,2.5825,0.287,0.313385279381999,2.043,2.617,,,,,,,,,,,,,,,2.548,2.2955,2.5825,0.287,0.313385279381999,2.043,2.617,,,,,,,,,,,,,,,1.14593505859375,1.10240936279297,1.15758514404297,0.05517578125,0.0581640067536851,1.05888366699219,1.16923522949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","irlba_pca","PCA","cpu","pca_only",4,4,70000,784,,,"standard_R_double",,3,3,"success",2.557,2.544,2.562,0.0180000000000002,0.0185831464863551,2.531,2.567,,,,,,,,,,,,,,,2.557,2.544,2.562,0.0180000000000002,0.0185831464863551,2.531,2.567,,,,,,,,,,,,,,,1.07295227050781,1.01932525634766,1.09793090820312,0.0786056518554688,0.080326987961583,0.9656982421875,1.12290954589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",1,1,70000,784,30,,"float32",,3,3,"success",122.32,122.092,123.2455,1.15349999999999,1.22177371063549,121.864,124.171,0.01,0.009,0.0225,0.0134999999999999,0.0150443787951956,0.00800000000000001,0.0349999999999999,29.902,29.3295,31.3035,1.974,2.03119578902018,28.757,32.705,,,,,,,,,,,,,,,91.825,91.584,92.6155,1.03149999999999,1.07918595864352,91.343,93.406,0.519454956054688,0.512161254882812,0.519783020019531,0.00762176513671875,0.00861769522741594,0.504867553710938,0.520111083984375,,,,,,,,,,,,,,,0.927607994476131,0.927489355607173,0.92899531254856,0.00150595694138689,0.00167464084201708,0.927370716738215,0.930382630620989,0.470214752567694,0.468207282913165,0.470588235294118,0.00238095238095248,0.00256103598844337,0.466199813258637,0.470961718020542,0.495331465919701,0.491479925303455,0.498739495798319,0.00725957049486448,0.0072640850096924,0.487628384687208,0.502147525676937,0.483305322128852,0.478725490196079,0.486526610644258,0.00780112044817949,0.0078404523882636,0.474145658263305,0.489747899159664,0.482785455274163,0.471196285695696,0.485871485302715,0.0146751996070185,0.0154745795066493,0.45960711611723,0.488957515331267,0.939775910364146,0.938375350140056,0.943977591036415,0.00560224089635852,0.00583099719738394,0.936974789915966,0.948179271708683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_binary_full","UMAP","cpu","full_pipeline",4,4,70000,784,30,,"float32",,3,3,"success",42.052,41.653,42.117,0.464000000000006,0.502475206685201,41.254,42.182,0.01,0.01,0.0105,0.000499999999999999,0.000577350269189625,0.01,0.011,18.25,18.219,18.5275,0.308499999999999,0.339744511851676,18.188,18.805,,,,,,,,,,,,,,,23.127,23.005,23.498,0.492999999999999,0.513532861655416,22.883,23.869,0.524490356445312,0.514572143554688,0.528167724609375,0.0135955810546875,0.014064940046617,0.504653930664062,0.531845092773438,,,,,,,,,,,,,,,0.929295017572876,0.928395294441945,0.930703820360754,0.00230852591880903,0.00232716120703285,0.927495571311014,0.932112623148632,0.470681605975724,0.470214752567694,0.473576097105509,0.003361344537815,0.0036418555807804,0.469747899159664,0.476470588235294,0.495378151260504,0.493253968253968,0.497759103641456,0.00450513538748848,0.00450757381490461,0.491129785247432,0.500140056022409,0.48249299719888,0.479285714285715,0.48609243697479,0.00680672268907545,0.00681048721465463,0.476078431372549,0.4896918767507,0.492682507728252,0.479326821924777,0.493018877284389,0.013692055359611,0.0156196429265648,0.465971136121303,0.493355246840525,0.943977591036415,0.94047619047619,0.948179271708683,0.00770308123249297,0.00771368423989645,0.936974789915966,0.952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_binary_knn","UMAP","cpu","embedding_from_precomputed_knn",1,1,70000,784,30,,"float32",,3,3,"success",93.464,92.627,93.5255,0.898499999999984,1.00387698449561,91.79,93.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.464,92.627,93.5255,0.898499999999984,1.00387698449561,91.79,93.587,0.48822021484375,0.456977844238281,0.536766052246094,0.0797882080078125,0.0804112023175967,0.425735473632812,0.585311889648438,,,,,,,,,,,,,,,0.927607994476131,0.927489355607173,0.92899531254856,0.00150595694138689,0.00167464084201708,0.927370716738215,0.930382630620989,0.470214752567694,0.468207282913165,0.470588235294118,0.00238095238095248,0.00256103598844337,0.466199813258637,0.470961718020542,0.495331465919701,0.491479925303455,0.498739495798319,0.00725957049486448,0.0072640850096924,0.487628384687208,0.502147525676937,0.483305322128852,0.478725490196079,0.486526610644258,0.00780112044817949,0.0078404523882636,0.474145658263305,0.489747899159664,0.482785455274163,0.471196285695696,0.485871485302715,0.0146751996070185,0.0154745795066493,0.45960711611723,0.488957515331267,0.939775910364146,0.938375350140056,0.943977591036415,0.00560224089635852,0.00583099719738394,0.936974789915966,0.948179271708683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_binary_knn","UMAP","cpu","embedding_from_precomputed_knn",4,4,70000,784,30,,"float32",,3,3,"success",23.071,22.9515,23.5875,0.635999999999996,0.676041665382639,22.832,24.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.071,22.9515,23.5875,0.635999999999996,0.676041665382639,22.832,24.104,0.463775634765625,0.456718444824219,0.514556884765625,0.0578384399414062,0.063107444971716,0.449661254882812,0.565338134765625,,,,,,,,,,,,,,,0.92820281030888,0.92721410802623,0.929483718234037,0.00226961020780692,0.00227587167356879,0.926225405743581,0.930764626159195,0.469934640522876,0.469094304388422,0.472642390289449,0.00354808590102701,0.00370827787329122,0.468253968253968,0.475350140056022,0.495284780578898,0.49157329598506,0.497735760971055,0.00616246498599449,0.00620528793189804,0.487861811391223,0.500186741363212,0.482801120448179,0.478879551820728,0.485742296918768,0.00686274509803952,0.00688604820447921,0.474957983193277,0.488683473389356,0.489853393066049,0.469423840163695,0.493932238184474,0.0245083980207795,0.0262636019722499,0.44899428726134,0.498011083302899,0.943977591036415,0.939075630252101,0.948879551820728,0.00980392156862742,0.00980392156862747,0.934173669467787,0.953781512605042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",1,1,70000,784,30,,"float32",,3,3,"success",47.313,47.29,47.3935,0.103499999999997,0.108693759403807,47.267,47.474,0.00900000000000001,0.00900000000000001,0.00900000000000001,0,0,0.00900000000000001,0.00900000000000001,28.641,28.561,28.703,0.141999999999999,0.142379773844461,28.481,28.765,,,,,,,,,,,,,,,18.587,18.571,18.6235,0.052500000000002,0.053817593158124,18.555,18.66,0.520339965820312,0.520309448242188,0.521537780761719,0.00122833251953125,0.00140106929045132,0.520278930664062,0.522735595703125,,,,,,,,,,,,,,,0.92747814031546,0.926315871259261,0.928707701121934,0.0023918298626735,0.00239214537292262,0.925153602203062,0.929937261928409,0.470588235294118,0.469000933706816,0.474323062558357,0.00532212885154104,0.00546464494334016,0.467413632119514,0.478057889822596,0.490709617180205,0.489635854341737,0.49593837535014,0.0063025210084035,0.00674362166269261,0.488562091503268,0.501167133520075,0.474957983193277,0.470056022408963,0.477689075630252,0.00763305322128849,0.00773526930835947,0.46515406162465,0.480420168067227,0.540808002264021,0.51605884594054,0.550788569698381,0.0347297237578414,0.035761116475225,0.491309689617058,0.560769137132741,0.955182072829132,0.951680672268908,0.958683473389356,0.00700280112044849,0.00700280112044849,0.948179271708683,0.96218487394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_fuzzy_full","UMAP","cpu","full_pipeline",4,4,70000,784,30,,"float32",,3,3,"success",22.973,22.929,23.068,0.138999999999996,0.142084481911291,22.885,23.163,0.01,0.0095,0.01,0.000499999999999995,0.00057735026918962,0.00900000000000001,0.01,18.127,18.092,18.1515,0.0594999999999999,0.0598080262172226,18.057,18.176,,,,,,,,,,,,,,,4.727,4.721,4.79,0.069,0.0764460594144654,4.715,4.853,0.588394165039062,0.551406860351562,0.605026245117188,0.053619384765625,0.0548921683449486,0.514419555664062,0.621658325195312,,,,,,,,,,,,,,,0.926956831936827,0.926200542928218,0.927951344551327,0.00175080162310937,0.00175619564749606,0.925444253919609,0.928945857165828,0.46890756302521,0.466900093370682,0.471148459383753,0.00424836601307199,0.00425050308274302,0.464892623716153,0.473389355742297,0.488608776844071,0.488515406162465,0.493650793650794,0.00513538748832848,0.00587666891011888,0.488422035480859,0.498692810457516,0.475406162464986,0.4703081232493,0.477759103641457,0.00745098039215703,0.00761767439703728,0.465210084033613,0.480112044817927,0.545787265399467,0.522629922682567,0.558370064133142,0.0357401414505749,0.0362578456483305,0.499472579965667,0.570952862866817,0.959383753501401,0.955182072829132,0.96078431372549,0.00560224089635852,0.0058309971973841,0.950980392156863,0.96218487394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MNIST","fastEmbedR_umap_cpu_fuzzy_knn","UMAP","cpu","embedding_from_precomputed_knn",1,1,70000,784,30,,"float32",,3,3,"success",18.62,18.5805,18.7095,0.128999999999998,0.132190519075058,18.541,18.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.62,18.5805,18.7095,0.128999999999998,0.132190519075058,18.541,18.799,0.597518920898438,0.5963134765625,0.604598999023438,0.0082855224609375,0.00895285744902513,0.595108032226562,0.611679077148438,,,,,,,,,,,,,,,0.92747814031546,0.926315871259261,0.928707701121934,0.0023918298626735,0.00239214537292262,0.925153602203062,0.929937261928409,0.470588235294118,0.469000933706816,0.474323062558357,0.00532212885154104,0.00546464494334016,0.467413632119514,0.478057889822596,0.490709617180205,0.489635854341737,0.49593837535014,0.0063025210084035,0.00674362166269261,0.488562091503268,0.501167133520075,0.474957983193277,0.470056022408963,0.477689075630252,0.00763305322128849,0.00773526930835947,0.46515406162465,0.480420168067227,0.540808002264021,0.51605884594054,0.550788569698381,0.0347297237578414,0.035761116475225,0.491309689617058,0.560769137132741,0.955182072829132,0.951680672268908,0.958683473389356,0.00700280112044849,0.00700280112044849,0.948179271708683,0.96218487394958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
